,Servo Displacement (deg),Spring Displacement (deg),Spring Displacement (rad),Tz (Nm),Spring Moment (Nm),Force (N),Fx (N),Fy (N),"Min Laminate Length (m, 2*r)"
131,16.719999999999988,33.43999999999998,0.5836381018669035,-0.09771288,-0.05326510333638018,3.4008778770244072,-1.8740994607342447,2.837907952296842,0.03132432581377159
132,15.83999999999999,31.679999999999964,0.552920307031803,-0.09246688,-0.0499552434701727,3.2038884372750847,-1.6826009244832147,2.726491380406917,0.03118413418455966
133,14.95999999999999,29.91999999999997,0.5222025121967029,-0.08700288,-0.046607286886172924,3.001839505696938,-1.4972884679099812,2.6017624145618328,0.03105248418359535
134,14.079999999999991,28.15999999999998,0.4914847173616028,-0.08178388,-0.04346430675782397,2.810567221582412,-1.3264061206475188,2.477889204573578,0.030929206335333692
135,13.199999999999992,26.399999999999984,0.46076692252650275,-0.07652488,-0.040367360484346804,2.620054035482382,-1.1649681955409006,2.3468132120443017,0.030814143477704812
136,12.319999999999993,24.639999999999993,0.4300491276914027,-0.07114488000000001,-0.03726920890156036,2.42739613348975,-1.012018969078477,2.206370230742412,0.030707150256501583
137,11.439999999999994,22.880000000000003,0.3993313328563026,-0.06611088,-0.03440907262744622,2.2483643790218215,-0.8741694038480792,2.0714657212297953,0.03060809266371344
138,10.559999999999995,21.119999999999983,0.3686135380212021,-0.060473879999999994,-0.031287774067743086,2.0505246452986974,-0.7388500606989667,1.9127864252922964,0.030516847617001387
139,9.679999999999996,19.359999999999992,0.33789574318610205,-0.055155880000000004,-0.02838033259863437,1.8650839833163102,-0.6182801101476993,1.759621541757995,0.03043330257779731
140,8.799999999999997,17.599999999999998,0.307177948351002,-0.04958388,-0.02538609303106514,1.6724838418227412,-0.5057087565338259,1.5941959900599323,0.030357355205773873
141,7.919999999999997,15.839999999999982,0.2764601535159015,-0.04415088,-0.02250267956940119,1.4858690725536006,-0.4055708392788378,1.4294471641505173,0.030288913047672898
142,7.039999999999997,14.07999999999999,0.2457423586808014,-0.03857488,-0.019581584836578562,1.2955970612302763,-0.31518825077303314,1.256673430785884,0.03022789325870226
143,6.1599999999999975,12.319999999999997,0.21502456384570134,-0.03347788,-0.016933924374403195,1.122409994545809,-0.23949022169205186,1.0965621868230797,0.030174222354916975
144,5.279999999999998,10.560000000000004,0.18430676901060128,-0.02840088,-0.014321719674394495,0.9507300608434403,-0.17423562780224516,0.9346280514705992,0.030127835995190855
145,4.399999999999998,8.799999999999986,0.15358897417550077,-0.02341688,-0.011777761658830585,0.7828699784673155,-0.11976801835748896,0.773654331703853,0.030088678791563347
146,3.519999999999998,7.039999999999995,0.1228711793404007,-0.018172880000000002,-0.009120821717665402,0.6069076418415048,-0.07438396101795147,0.602332061299161,0.030056704146913096
147,2.639999999999998,5.280000000000002,0.09215338450530064,-0.01303688,-0.006532298660480623,0.43502437673932365,-0.04003225184771905,0.4331785165141939,0.03003187411906769
148,1.759999999999998,3.5199999999999845,0.06143558967020013,-0.007651880000000001,-0.003829552363797221,0.2551830503840666,-0.015667461133466693,0.2547016290975548,0.030014159310608624
