n,t,x,y,z,,,,,,,,,,,,,,,,,,,,,,,,
3842,17.953271,0.204374,0.065271,0.340971,,,,,,,,,,,,,,,,,,,,,,,,
3843,17.957944,0.204382,0.065267,0.340978,,,,,,,,,,,,,,,,,,,,,,,,
3844,17.962617,0.204382,0.065268,0.340974,,,,,,,,,,,,,,,,,,,,,,,,
3845,17.96729,0.204374,0.065285,0.340968,,,,,,,,,,,,,,,,,,,,,,,,
3846,17.971963,0.204375,0.065284,0.340972,,,,,,,,,,,,,,,,,,,,,,,,
3847,17.976636,0.204371,0.065285,0.340967,,,,,,,,,,,,,,,,,,,,,,,,
3848,17.981308,0.204377,0.065282,0.34097,,,,,,,,,,,,,,,,,,,,,,,,
3849,17.985981,0.204369,0.065285,0.340969,,,,,,,,,,,,,,,,,,,,,,,,
3850,17.990654,0.204369,0.065286,0.340969,,,,,,,,,,,,,,,,,,,,,,,,
3851,17.995327,0.204375,0.065281,0.34097,,,,,,,,,,,,,,,,,,,,,,,,
3852,18,0.204371,0.065284,0.340965,,,,,,,,,,,,,,,,,,,,,,,,
3853,18.004673,0.204365,0.06529,0.34097,,,,,,,,,,,,,,,,,,,,,,,,
3854,18.009346,0.20438,0.065272,0.340973,,,,,,,,,,,,,,,,,,,,,,,,
3855,18.014019,0.204384,0.065272,0.34097,,,,,,,,,,,,,,,,,,,,,,,,
3856,18.018692,0.204385,0.06527,0.34097,,,,,,,,,,,,,,,,,,,,,,,,
3857,18.023364,0.204377,0.065281,0.340966,,,,,,,,,,,,,,,,,,,,,,,,
3858,18.028037,0.204387,0.065267,0.340976,,,,,,,,,,,,,,,,,,,,,,,,
3859,18.03271,0.20439,0.065264,0.340974,,,,,,,,,,,,,,,,,,,,,,,,
3860,18.037383,0.204376,0.065287,0.340965,,,,,,,,,,,,,,,,,,,,,,,,
3861,18.042056,0.20438,0.065281,0.340971,,,,,,,,,,,,,,,,,,,,,,,,
3862,18.046729,0.204387,0.065267,0.340974,,,,,,,,,,,,,,,,,,,,,,,,
3863,18.051402,0.204377,0.065286,0.34097,,,,,,,,,,,,,,,,,,,,,,,,
3864,18.056075,0.204383,0.065272,0.340977,,,,,,,,,,,,,,,,,,,,,,,,
3865,18.060748,0.204379,0.065274,0.340975,,,,,,,,,,,,,,,,,,,,,,,,
3866,18.065421,0.204376,0.065276,0.340971,,,,,,,,,,,,,,,,,,,,,,,,
3867,18.070093,0.20437,0.065287,0.340964,,,,,,,,,,,,,,,,,,,,,,,,
3868,18.074766,0.204384,0.065266,0.340975,,,,,,,,,,,,,,,,,,,,,,,,
3869,18.079439,0.204385,0.065273,0.340971,,,,,,,,,,,,,,,,,,,,,,,,
3870,18.084112,0.204377,0.065281,0.34096,,,,,,,,,,,,,,,,,,,,,,,,
3871,18.088785,0.204388,0.065267,0.340971,,,,,,,,,,,,,,,,,,,,,,,,
3872,18.093458,0.204382,0.065283,0.340964,,,,,,,,,,,,,,,,,,,,,,,,
3873,18.098131,0.204378,0.065286,0.340965,,,,,,,,,,,,,,,,,,,,,,,,
3874,18.102804,0.204383,0.065276,0.340972,,,,,,,,,,,,,,,,,,,,,,,,
3875,18.107477,0.204381,0.065279,0.340971,,,,,,,,,,,,,,,,,,,,,,,,
3876,18.11215,0.204378,0.065286,0.340964,,,,,,,,,,,,,,,,,,,,,,,,
3877,18.116822,0.204376,0.065276,0.340969,,,,,,,,,,,,,,,,,,,,,,,,
3878,18.121495,0.204383,0.065273,0.340973,,,,,,,,,,,,,,,,,,,,,,,,
3879,18.126168,0.204392,0.065258,0.340976,,,,,,,,,,,,,,,,,,,,,,,,
3880,18.130841,0.204388,0.06526,0.340972,,,,,,,,,,,,,,,,,,,,,,,,
3881,18.135514,0.204384,0.065264,0.340969,,,,,,,,,,,,,,,,,,,,,,,,
3882,18.140187,0.204384,0.065269,0.340965,,,,,,,,,,,,,,,,,,,,,,,,
3883,18.14486,0.204379,0.065276,0.340964,,,,,,,,,,,,,,,,,,,,,,,,
3884,18.149533,0.20438,0.065266,0.340968,,,,,,,,,,,,,,,,,,,,,,,,
3885,18.154206,0.204379,0.065277,0.340966,,,,,,,,,,,,,,,,,,,,,,,,
3886,18.158879,0.204369,0.065294,0.340963,,,,,,,,,,,,,,,,,,,,,,,,
3887,18.163551,0.204374,0.065288,0.340963,,,,,,,,,,,,,,,,,,,,,,,,
3888,18.168224,0.204375,0.06528,0.340969,,,,,,,,,,,,,,,,,,,,,,,,
3889,18.172897,0.204375,0.065271,0.340972,,,,,,,,,,,,,,,,,,,,,,,,
3890,18.17757,0.204381,0.065269,0.340971,,,,,,,,,,,,,,,,,,,,,,,,
3891,18.182243,0.204378,0.06527,0.340968,,,,,,,,,,,,,,,,,,,,,,,,
3892,18.186916,0.204384,0.065269,0.340965,,,,,,,,,,,,,,,,,,,,,,,,
3893,18.191589,0.204379,0.065266,0.340965,,,,,,,,,,,,,,,,,,,,,,,,
3894,18.196262,0.20438,0.065265,0.340967,,,,,,,,,,,,,,,,,,,,,,,,
3895,18.200935,0.20438,0.065272,0.340965,,,,,,,,,,,,,,,,,,,,,,,,
3896,18.205607,0.204378,0.065277,0.340966,,,,,,,,,,,,,,,,,,,,,,,,
3897,18.21028,0.204378,0.065275,0.340967,,,,,,,,,,,,,,,,,,,,,,,,
3898,18.214953,0.204378,0.065281,0.340966,,,,,,,,,,,,,,,,,,,,,,,,
3899,18.219626,0.204376,0.065285,0.340964,,,,,,,,,,,,,,,,,,,,,,,,
3900,18.224299,0.204379,0.065277,0.340965,,,,,,,,,,,,,,,,,,,,,,,,
3901,18.228972,0.204375,0.065281,0.340962,,,,,,,,,,,,,,,,,,,,,,,,
3902,18.233645,0.204384,0.065264,0.340974,,,,,,,,,,,,,,,,,,,,,,,,
3903,18.238318,0.204391,0.065255,0.340976,,,,,,,,,,,,,,,,,,,,,,,,
3904,18.242991,0.204389,0.065258,0.340971,,,,,,,,,,,,,,,,,,,,,,,,
3905,18.247664,0.204389,0.065254,0.340972,,,,,,,,,,,,,,,,,,,,,,,,
3906,18.252336,0.204386,0.065265,0.340968,,,,,,,,,,,,,,,,,,,,,,,,
3907,18.257009,0.204386,0.065264,0.340968,,,,,,,,,,,,,,,,,,,,,,,,
3908,18.261682,0.204381,0.065276,0.340966,,,,,,,,,,,,,,,,,,,,,,,,
3909,18.266355,0.204389,0.065267,0.340973,,,,,,,,,,,,,,,,,,,,,,,,
3910,18.271028,0.204386,0.065279,0.340969,,,,,,,,,,,,,,,,,,,,,,,,
3911,18.275701,0.204378,0.065283,0.340965,,,,,,,,,,,,,,,,,,,,,,,,
3912,18.280374,0.204382,0.065266,0.340969,,,,,,,,,,,,,,,,,,,,,,,,
3913,18.285047,0.204383,0.06527,0.340971,,,,,,,,,,,,,,,,,,,,,,,,
3914,18.28972,0.204387,0.065251,0.340977,,,,,,,,,,,,,,,,,,,,,,,,
3915,18.294393,0.204371,0.065275,0.340964,,,,,,,,,,,,,,,,,,,,,,,,
3916,18.299065,0.204385,0.065254,0.34097,,,,,,,,,,,,,,,,,,,,,,,,
3917,18.303738,0.204384,0.065263,0.340972,,,,,,,,,,,,,,,,,,,,,,,,
3918,18.308411,0.204389,0.065258,0.340972,,,,,,,,,,,,,,,,,,,,,,,,
3919,18.313084,0.204376,0.065279,0.340963,,,,,,,,,,,,,,,,,,,,,,,,
3920,18.317757,0.204375,0.06528,0.340965,,,,,,,,,,,,,,,,,,,,,,,,
3921,18.32243,0.204385,0.065272,0.340973,,,,,,,,,,,,,,,,,,,,,,,,
3922,18.327103,0.204376,0.06528,0.340968,,,,,,,,,,,,,,,,,,,,,,,,
3923,18.331776,0.204372,0.065284,0.340965,,,,,,,,,,,,,,,,,,,,,,,,
3924,18.336449,0.204377,0.06528,0.340966,,,,,,,,,,,,,,,,,,,,,,,,
3925,18.341121,0.204384,0.065264,0.340971,,,,,,,,,,,,,,,,,,,,,,,,
3926,18.345794,0.20438,0.065275,0.340967,,,,,,,,,,,,,,,,,,,,,,,,
3927,18.350467,0.204386,0.065256,0.340973,,,,,,,,,,,,,,,,,,,,,,,,
3928,18.35514,0.204381,0.065266,0.340964,,,,,,,,,,,,,,,,,,,,,,,,
3929,18.359813,0.204371,0.065272,0.340963,,,,,,,,,,,,,,,,,,,,,,,,
3930,18.364486,0.204378,0.065268,0.340962,,,,,,,,,,,,,,,,,,,,,,,,
3931,18.369159,0.204373,0.065271,0.340967,,,,,,,,,,,,,,,,,,,,,,,,
3932,18.373832,0.204361,0.065296,0.340961,,,,,,,,,,,,,,,,,,,,,,,,
3933,18.378505,0.204375,0.065276,0.340966,,,,,,,,,,,,,,,,,,,,,,,,
3934,18.383178,0.20437,0.065289,0.340967,,,,,,,,,,,,,,,,,,,,,,,,
3935,18.38785,0.204379,0.065276,0.34097,,,,,,,,,,,,,,,,,,,,,,,,
3936,18.392523,0.204379,0.065275,0.340971,,,,,,,,,,,,,,,,,,,,,,,,
3937,18.397196,0.204386,0.065257,0.340974,,,,,,,,,,,,,,,,,,,,,,,,
3938,18.401869,0.204381,0.065257,0.340974,,,,,,,,,,,,,,,,,,,,,,,,
3939,18.406542,0.204382,0.065259,0.340968,,,,,,,,,,,,,,,,,,,,,,,,
3940,18.411215,0.204385,0.06526,0.340975,,,,,,,,,,,,,,,,,,,,,,,,
3941,18.415888,0.204376,0.065263,0.340972,,,,,,,,,,,,,,,,,,,,,,,,
3942,18.420561,0.204379,0.065264,0.340972,,,,,,,,,,,,,,,,,,,,,,,,
3943,18.425234,0.204372,0.065277,0.340968,,,,,,,,,,,,,,,,,,,,,,,,
3944,18.429907,0.204367,0.065283,0.340965,,,,,,,,,,,,,,,,,,,,,,,,
3945,18.434579,0.204365,0.065293,0.340966,,,,,,,,,,,,,,,,,,,,,,,,
3946,18.439252,0.20437,0.065284,0.340966,,,,,,,,,,,,,,,,,,,,,,,,
3947,18.443925,0.204371,0.065283,0.34097,,,,,,,,,,,,,,,,,,,,,,,,
3948,18.448598,0.204377,0.065279,0.340968,,,,,,,,,,,,,,,,,,,,,,,,
3949,18.453271,0.204381,0.065269,0.340975,,,,,,,,,,,,,,,,,,,,,,,,
3950,18.457944,0.204381,0.065264,0.340973,,,,,,,,,,,,,,,,,,,,,,,,
3951,18.462617,0.204391,0.065253,0.340974,,,,,,,,,,,,,,,,,,,,,,,,
3952,18.46729,0.204387,0.065254,0.340974,,,,,,,,,,,,,,,,,,,,,,,,
3953,18.471963,0.204375,0.065274,0.340963,,,,,,,,,,,,,,,,,,,,,,,,
3954,18.476636,0.204387,0.065259,0.340978,,,,,,,,,,,,,,,,,,,,,,,,
3955,18.481308,0.204387,0.065265,0.340973,,,,,,,,,,,,,,,,,,,,,,,,
3956,18.485981,0.204376,0.065276,0.340969,,,,,,,,,,,,,,,,,,,,,,,,
3957,18.490654,0.204378,0.06527,0.340973,,,,,,,,,,,,,,,,,,,,,,,,
3958,18.495327,0.204364,0.065299,0.340964,,,,,,,,,,,,,,,,,,,,,,,,
3959,18.5,0.204373,0.065288,0.340969,,,,,,,,,,,,,,,,,,,,,,,,
3960,18.504673,0.20437,0.065282,0.340966,,,,,,,,,,,,,,,,,,,,,,,,
3961,18.509346,0.204375,0.065275,0.340972,,,,,,,,,,,,,,,,,,,,,,,,
3962,18.514019,0.20437,0.065274,0.340976,,,,,,,,,,,,,,,,,,,,,,,,
3963,18.518692,0.204385,0.065259,0.340978,,,,,,,,,,,,,,,,,,,,,,,,
3964,18.523364,0.204383,0.065263,0.340973,,,,,,,,,,,,,,,,,,,,,,,,
3965,18.528037,0.20438,0.065262,0.34097,,,,,,,,,,,,,,,,,,,,,,,,
3966,18.53271,0.20437,0.065269,0.340972,,,,,,,,,,,,,,,,,,,,,,,,
3967,18.537383,0.204382,0.06526,0.340975,,,,,,,,,,,,,,,,,,,,,,,,
3968,18.542056,0.204371,0.065288,0.340962,,,,,,,,,,,,,,,,,,,,,,,,
3969,18.546729,0.204376,0.065274,0.340969,,,,,,,,,,,,,,,,,,,,,,,,
3970,18.551402,0.204374,0.065286,0.340966,,,,,,,,,,,,,,,,,,,,,,,,
3971,18.556075,0.204385,0.065268,0.340973,,,,,,,,,,,,,,,,,,,,,,,,
3972,18.560748,0.204376,0.065276,0.340963,,,,,,,,,,,,,,,,,,,,,,,,
3973,18.565421,0.204379,0.065265,0.340973,,,,,,,,,,,,,,,,,,,,,,,,
3974,18.570093,0.20438,0.065263,0.340976,,,,,,,,,,,,,,,,,,,,,,,,
3975,18.574766,0.204382,0.065255,0.340976,,,,,,,,,,,,,,,,,,,,,,,,
3976,18.579439,0.204386,0.065249,0.340977,,,,,,,,,,,,,,,,,,,,,,,,
3977,18.584112,0.20438,0.065259,0.340978,,,,,,,,,,,,,,,,,,,,,,,,
3978,18.588785,0.204388,0.065258,0.340974,,,,,,,,,,,,,,,,,,,,,,,,
3979,18.593458,0.20438,0.065263,0.340973,,,,,,,,,,,,,,,,,,,,,,,,
3980,18.598131,0.204376,0.065274,0.34097,,,,,,,,,,,,,,,,,,,,,,,,
3981,18.602804,0.204373,0.065285,0.340963,,,,,,,,,,,,,,,,,,,,,,,,
3982,18.607477,0.204382,0.065276,0.340968,,,,,,,,,,,,,,,,,,,,,,,,
3983,18.61215,0.204383,0.065266,0.340969,,,,,,,,,,,,,,,,,,,,,,,,
3984,18.616822,0.204378,0.065266,0.340973,,,,,,,,,,,,,,,,,,,,,,,,
3985,18.621495,0.204374,0.065279,0.340969,,,,,,,,,,,,,,,,,,,,,,,,
3986,18.626168,0.20438,0.065264,0.340977,,,,,,,,,,,,,,,,,,,,,,,,
3987,18.630841,0.204388,0.065243,0.340986,,,,,,,,,,,,,,,,,,,,,,,,
3988,18.635514,0.204388,0.065254,0.340979,,,,,,,,,,,,,,,,,,,,,,,,
3989,18.640187,0.204384,0.065257,0.340973,,,,,,,,,,,,,,,,,,,,,,,,
3990,18.64486,0.204372,0.065281,0.340969,,,,,,,,,,,,,,,,,,,,,,,,
3991,18.649533,0.204376,0.065275,0.340971,,,,,,,,,,,,,,,,,,,,,,,,
3992,18.654206,0.204372,0.065276,0.34097,,,,,,,,,,,,,,,,,,,,,,,,
3993,18.658879,0.204372,0.065277,0.34097,,,,,,,,,,,,,,,,,,,,,,,,
3994,18.663551,0.204371,0.065283,0.34096,,,,,,,,,,,,,,,,,,,,,,,,
3995,18.668224,0.204386,0.065265,0.340972,,,,,,,,,,,,,,,,,,,,,,,,
3996,18.672897,0.204382,0.065267,0.340966,,,,,,,,,,,,,,,,,,,,,,,,
3997,18.67757,0.20438,0.065266,0.340972,,,,,,,,,,,,,,,,,,,,,,,,
3998,18.682243,0.204386,0.065263,0.340971,,,,,,,,,,,,,,,,,,,,,,,,
3999,18.686916,0.204377,0.065268,0.340969,,,,,,,,,,,,,,,,,,,,,,,,
4000,18.691589,0.204388,0.065254,0.340972,,,,,,,,,,,,,,,,,,,,,,,,
4001,18.696262,0.204392,0.065252,0.340977,,,,,,,,,,,,,,,,,,,,,,,,
4002,18.700935,0.204387,0.065255,0.340977,,,,,,,,,,,,,,,,,,,,,,,,
4003,18.705607,0.20438,0.065264,0.340974,,,,,,,,,,,,,,,,,,,,,,,,
4004,18.71028,0.20438,0.065272,0.340973,,,,,,,,,,,,,,,,,,,,,,,,
4005,18.714953,0.204383,0.065268,0.340972,,,,,,,,,,,,,,,,,,,,,,,,
4006,18.719626,0.204382,0.065268,0.340973,,,,,,,,,,,,,,,,,,,,,,,,
4007,18.724299,0.204379,0.065266,0.340972,,,,,,,,,,,,,,,,,,,,,,,,
4008,18.728972,0.20438,0.065274,0.340968,,,,,,,,,,,,,,,,,,,,,,,,
4009,18.733645,0.204374,0.06527,0.340973,,,,,,,,,,,,,,,,,,,,,,,,
4010,18.738318,0.20438,0.065262,0.34097,,,,,,,,,,,,,,,,,,,,,,,,
4011,18.742991,0.204377,0.065267,0.340973,,,,,,,,,,,,,,,,,,,,,,,,
4012,18.747664,0.204394,0.065247,0.34098,,,,,,,,,,,,,,,,,,,,,,,,
4013,18.752336,0.204383,0.065259,0.340976,,,,,,,,,,,,,,,,,,,,,,,,
4014,18.757009,0.204387,0.06525,0.340976,,,,,,,,,,,,,,,,,,,,,,,,
4015,18.761682,0.204391,0.065256,0.340977,,,,,,,,,,,,,,,,,,,,,,,,
4016,18.766355,0.204378,0.065272,0.340965,,,,,,,,,,,,,,,,,,,,,,,,
4017,18.771028,0.204387,0.065266,0.34097,,,,,,,,,,,,,,,,,,,,,,,,
4018,18.775701,0.204379,0.065272,0.340967,,,,,,,,,,,,,,,,,,,,,,,,
4019,18.780374,0.204379,0.06527,0.340968,,,,,,,,,,,,,,,,,,,,,,,,
4020,18.785047,0.204373,0.065277,0.340963,,,,,,,,,,,,,,,,,,,,,,,,
4021,18.78972,0.204379,0.065279,0.340967,,,,,,,,,,,,,,,,,,,,,,,,
4022,18.794393,0.204381,0.065266,0.340971,,,,,,,,,,,,,,,,,,,,,,,,
4023,18.799065,0.204387,0.065255,0.340974,,,,,,,,,,,,,,,,,,,,,,,,
4024,18.803738,0.204384,0.065261,0.340971,,,,,,,,,,,,,,,,,,,,,,,,
4025,18.808411,0.204377,0.065266,0.340971,,,,,,,,,,,,,,,,,,,,,,,,
4026,18.813084,0.204381,0.065264,0.34097,,,,,,,,,,,,,,,,,,,,,,,,
4027,18.817757,0.204375,0.065274,0.340966,,,,,,,,,,,,,,,,,,,,,,,,
4028,18.82243,0.204386,0.06526,0.340971,,,,,,,,,,,,,,,,,,,,,,,,
4029,18.827103,0.204388,0.065263,0.340975,,,,,,,,,,,,,,,,,,,,,,,,
4030,18.831776,0.204373,0.065281,0.340964,,,,,,,,,,,,,,,,,,,,,,,,
4031,18.836449,0.204382,0.065277,0.340965,,,,,,,,,,,,,,,,,,,,,,,,
4032,18.841121,0.204377,0.06527,0.340972,,,,,,,,,,,,,,,,,,,,,,,,
4033,18.845794,0.204372,0.065281,0.34096,,,,,,,,,,,,,,,,,,,,,,,,
4034,18.850467,0.204383,0.065268,0.340966,,,,,,,,,,,,,,,,,,,,,,,,
4035,18.85514,0.204385,0.065258,0.340968,,,,,,,,,,,,,,,,,,,,,,,,
4036,18.859813,0.204384,0.065261,0.340964,,,,,,,,,,,,,,,,,,,,,,,,
4037,18.864486,0.204384,0.065258,0.340972,,,,,,,,,,,,,,,,,,,,,,,,
4038,18.869159,0.204382,0.065261,0.340973,,,,,,,,,,,,,,,,,,,,,,,,
4039,18.873832,0.20438,0.065269,0.340969,,,,,,,,,,,,,,,,,,,,,,,,
4040,18.878505,0.204365,0.065295,0.34096,,,,,,,,,,,,,,,,,,,,,,,,
4041,18.883178,0.204378,0.06527,0.340974,,,,,,,,,,,,,,,,,,,,,,,,
4042,18.88785,0.204374,0.065284,0.340966,,,,,,,,,,,,,,,,,,,,,,,,
4043,18.892523,0.204385,0.065268,0.340979,,,,,,,,,,,,,,,,,,,,,,,,
4044,18.897196,0.20438,0.065266,0.340973,,,,,,,,,,,,,,,,,,,,,,,,
4045,18.901869,0.204386,0.065257,0.340974,,,,,,,,,,,,,,,,,,,,,,,,
4046,18.906542,0.204376,0.065277,0.340964,,,,,,,,,,,,,,,,,,,,,,,,
4047,18.911215,0.204389,0.065244,0.340975,,,,,,,,,,,,,,,,,,,,,,,,
4048,18.915888,0.204385,0.065261,0.340969,,,,,,,,,,,,,,,,,,,,,,,,
4049,18.920561,0.204386,0.065259,0.340969,,,,,,,,,,,,,,,,,,,,,,,,
4050,18.925234,0.204382,0.065264,0.340969,,,,,,,,,,,,,,,,,,,,,,,,
4051,18.929907,0.20438,0.065266,0.34097,,,,,,,,,,,,,,,,,,,,,,,,
4052,18.934579,0.204375,0.065279,0.340968,,,,,,,,,,,,,,,,,,,,,,,,
4053,18.939252,0.204372,0.06528,0.34097,,,,,,,,,,,,,,,,,,,,,,,,
4054,18.943925,0.20437,0.065294,0.340968,,,,,,,,,,,,,,,,,,,,,,,,
4055,18.948598,0.204376,0.065275,0.340975,,,,,,,,,,,,,,,,,,,,,,,,
4056,18.953271,0.204367,0.065283,0.340967,,,,,,,,,,,,,,,,,,,,,,,,
4057,18.957944,0.204379,0.065266,0.340971,,,,,,,,,,,,,,,,,,,,,,,,
4058,18.962617,0.204376,0.06527,0.340968,,,,,,,,,,,,,,,,,,,,,,,,
4059,18.96729,0.204389,0.065251,0.340974,,,,,,,,,,,,,,,,,,,,,,,,
4060,18.971963,0.204388,0.065245,0.340975,,,,,,,,,,,,,,,,,,,,,,,,
4061,18.976636,0.204389,0.065246,0.340972,,,,,,,,,,,,,,,,,,,,,,,,
4062,18.981308,0.204388,0.065265,0.340962,,,,,,,,,,,,,,,,,,,,,,,,
4063,18.985981,0.204385,0.065268,0.340967,,,,,,,,,,,,,,,,,,,,,,,,
4064,18.990654,0.204393,0.065258,0.340975,,,,,,,,,,,,,,,,,,,,,,,,
4065,18.995327,0.204388,0.06526,0.340971,,,,,,,,,,,,,,,,,,,,,,,,
4066,19,0.204388,0.06526,0.340973,,,,,,,,,,,,,,,,,,,,,,,,
4067,19.004673,0.204373,0.065281,0.340964,,,,,,,,,,,,,,,,,,,,,,,,
4068,19.009346,0.204383,0.065264,0.340975,,,,,,,,,,,,,,,,,,,,,,,,
4069,19.014019,0.20437,0.065277,0.340967,,,,,,,,,,,,,,,,,,,,,,,,
4070,19.018692,0.204382,0.065266,0.340976,,,,,,,,,,,,,,,,,,,,,,,,
4071,19.023364,0.204378,0.065265,0.34097,,,,,,,,,,,,,,,,,,,,,,,,
4072,19.028037,0.204378,0.065267,0.340973,,,,,,,,,,,,,,,,,,,,,,,,
4073,19.03271,0.204376,0.065275,0.340969,,,,,,,,,,,,,,,,,,,,,,,,
4074,19.037383,0.204382,0.065259,0.340969,,,,,,,,,,,,,,,,,,,,,,,,
4075,19.042056,0.204372,0.065278,0.340972,,,,,,,,,,,,,,,,,,,,,,,,
4076,19.046729,0.204374,0.065278,0.340969,,,,,,,,,,,,,,,,,,,,,,,,
4077,19.051402,0.204375,0.065279,0.340972,,,,,,,,,,,,,,,,,,,,,,,,
4078,19.056075,0.20437,0.065284,0.340968,,,,,,,,,,,,,,,,,,,,,,,,
4079,19.060748,0.204365,0.065289,0.340966,,,,,,,,,,,,,,,,,,,,,,,,
4080,19.065421,0.204361,0.065288,0.340965,,,,,,,,,,,,,,,,,,,,,,,,
4081,19.070093,0.204372,0.065274,0.340971,,,,,,,,,,,,,,,,,,,,,,,,
4082,19.074766,0.204371,0.065274,0.340971,,,,,,,,,,,,,,,,,,,,,,,,
4083,19.079439,0.204377,0.065274,0.340968,,,,,,,,,,,,,,,,,,,,,,,,
4084,19.084112,0.204381,0.065268,0.340976,,,,,,,,,,,,,,,,,,,,,,,,
4085,19.088785,0.204375,0.065272,0.340966,,,,,,,,,,,,,,,,,,,,,,,,
4086,19.093458,0.204376,0.065271,0.340971,,,,,,,,,,,,,,,,,,,,,,,,
4087,19.098131,0.204375,0.065278,0.340972,,,,,,,,,,,,,,,,,,,,,,,,
4088,19.102804,0.204384,0.065266,0.340972,,,,,,,,,,,,,,,,,,,,,,,,
4089,19.107477,0.204374,0.065288,0.340966,,,,,,,,,,,,,,,,,,,,,,,,
4090,19.11215,0.204376,0.065287,0.340972,,,,,,,,,,,,,,,,,,,,,,,,
4091,19.116822,0.20439,0.065259,0.340977,,,,,,,,,,,,,,,,,,,,,,,,
4092,19.121495,0.204377,0.065272,0.340971,,,,,,,,,,,,,,,,,,,,,,,,
4093,19.126168,0.204377,0.065282,0.34097,,,,,,,,,,,,,,,,,,,,,,,,
4094,19.130841,0.204379,0.065265,0.34097,,,,,,,,,,,,,,,,,,,,,,,,
4095,19.135514,0.204373,0.065274,0.340962,,,,,,,,,,,,,,,,,,,,,,,,
4096,19.140187,0.204373,0.06527,0.340971,,,,,,,,,,,,,,,,,,,,,,,,
4097,19.14486,0.204377,0.065264,0.340971,,,,,,,,,,,,,,,,,,,,,,,,
4098,19.149533,0.204374,0.06527,0.340971,,,,,,,,,,,,,,,,,,,,,,,,
4099,19.154206,0.204373,0.065269,0.340981,,,,,,,,,,,,,,,,,,,,,,,,
4100,19.158879,0.204381,0.065269,0.340974,,,,,,,,,,,,,,,,,,,,,,,,
4101,19.163551,0.204382,0.065265,0.340973,,,,,,,,,,,,,,,,,,,,,,,,
4102,19.168224,0.204377,0.065278,0.340975,,,,,,,,,,,,,,,,,,,,,,,,
4103,19.172897,0.204381,0.065272,0.340968,,,,,,,,,,,,,,,,,,,,,,,,
4104,19.17757,0.20438,0.065277,0.340966,,,,,,,,,,,,,,,,,,,,,,,,
4105,19.182243,0.20439,0.065251,0.340979,,,,,,,,,,,,,,,,,,,,,,,,
4106,19.186916,0.204382,0.065261,0.340974,,,,,,,,,,,,,,,,,,,,,,,,
4107,19.191589,0.204385,0.065256,0.340975,,,,,,,,,,,,,,,,,,,,,,,,
4108,19.196262,0.204385,0.06526,0.340973,,,,,,,,,,,,,,,,,,,,,,,,
4109,19.200935,0.204392,0.065245,0.340977,,,,,,,,,,,,,,,,,,,,,,,,
4110,19.205607,0.204389,0.065253,0.340974,,,,,,,,,,,,,,,,,,,,,,,,
4111,19.21028,0.204387,0.065256,0.340972,,,,,,,,,,,,,,,,,,,,,,,,
4112,19.214953,0.204383,0.065267,0.340969,,,,,,,,,,,,,,,,,,,,,,,,
4113,19.219626,0.204381,0.065277,0.340971,,,,,,,,,,,,,,,,,,,,,,,,
4114,19.224299,0.204379,0.065281,0.340974,,,,,,,,,,,,,,,,,,,,,,,,
4115,19.228972,0.204388,0.065263,0.34098,,,,,,,,,,,,,,,,,,,,,,,,
4116,19.233645,0.204383,0.065266,0.340976,,,,,,,,,,,,,,,,,,,,,,,,
4117,19.238318,0.204391,0.065254,0.340979,,,,,,,,,,,,,,,,,,,,,,,,
4118,19.242991,0.204376,0.06527,0.340967,,,,,,,,,,,,,,,,,,,,,,,,
4119,19.247664,0.204386,0.065257,0.340974,,,,,,,,,,,,,,,,,,,,,,,,
4120,19.252336,0.204388,0.065258,0.340975,,,,,,,,,,,,,,,,,,,,,,,,
4121,19.257009,0.204394,0.065245,0.340975,,,,,,,,,,,,,,,,,,,,,,,,
4122,19.261682,0.204386,0.065259,0.340971,,,,,,,,,,,,,,,,,,,,,,,,
4123,19.266355,0.20439,0.065259,0.340972,,,,,,,,,,,,,,,,,,,,,,,,
4124,19.271028,0.204384,0.065265,0.340971,,,,,,,,,,,,,,,,,,,,,,,,
4125,19.275701,0.204384,0.065264,0.340974,,,,,,,,,,,,,,,,,,,,,,,,
4126,19.280374,0.20438,0.065269,0.340973,,,,,,,,,,,,,,,,,,,,,,,,
4127,19.285047,0.204387,0.06526,0.340981,,,,,,,,,,,,,,,,,,,,,,,,
4128,19.28972,0.20439,0.065249,0.340983,,,,,,,,,,,,,,,,,,,,,,,,
4129,19.294393,0.204387,0.06526,0.340977,,,,,,,,,,,,,,,,,,,,,,,,
4130,19.299065,0.204383,0.065258,0.340974,,,,,,,,,,,,,,,,,,,,,,,,
4131,19.303738,0.204402,0.065223,0.340984,,,,,,,,,,,,,,,,,,,,,,,,
4132,19.308411,0.204389,0.065245,0.340977,,,,,,,,,,,,,,,,,,,,,,,,
4133,19.313084,0.204387,0.065252,0.340967,,,,,,,,,,,,,,,,,,,,,,,,
4134,19.317757,0.204395,0.065237,0.340977,,,,,,,,,,,,,,,,,,,,,,,,
4135,19.32243,0.204394,0.065252,0.340973,,,,,,,,,,,,,,,,,,,,,,,,
4136,19.327103,0.204395,0.065244,0.340978,,,,,,,,,,,,,,,,,,,,,,,,
4137,19.331776,0.204387,0.065251,0.340974,,,,,,,,,,,,,,,,,,,,,,,,
4138,19.336449,0.204381,0.06527,0.340973,,,,,,,,,,,,,,,,,,,,,,,,
