l,k,time,hip_torque,hip_angle,hip_speed,crank1_torque,crank1_angle,crank1_speed,body_y,body_dy,body_ddy,body_rz
,,0.0065999999999999965,-0.01991789730129086,0.12357883381481241,17.504309849228036,-0.12863241783713347,-0.2693187380467717,-23.810859721801116,0.1,0.0,0.0,0.0
,,0.006799999999999996,-0.02019554575611351,0.12704133222835182,17.312492067696223,-0.1287889353017458,-0.2742162134788467,-24.48737716037392,0.1,0.0,0.0,0.0
,,0.006999999999999996,-0.0203152012704652,0.13045056268907138,17.046152303598273,-0.12888807100361613,-0.2792616463707397,-25.227164459465833,0.1,0.0,0.0,0.0
,,0.0071999999999999955,-0.020310063219177832,0.13379517105194594,16.72304181437335,-0.12897176143385783,-0.2844303265051687,-25.843400672146316,0.1,0.0,0.0,0.0
,,0.007399999999999995,-0.020222349552799397,0.137068168327352,16.364986377030153,-0.12906899052770673,-0.2896773129891618,-26.234932419964657,0.1,0.0,0.0,0.0
,,0.007599999999999995,-0.020089819894607914,0.14026640815310992,15.991199128789818,-0.12919115215167465,-0.29495558198353977,-26.391344971890007,0.1,0.0,0.0,0.0
,,0.0077999999999999944,-0.01993738516323721,0.143389251803232,15.61421825061053,-0.12933379473735337,-0.3002296670557989,-26.370425361296547,0.1,0.0,0.0,0.0
,,0.007999999999999995,-0.019774785852562125,0.14643703170574487,15.238899512563933,-0.12948248545241017,-0.30548209435024115,-26.262136472210692,0.1,0.0,0.0,0.0
,,0.008199999999999995,-0.01959930719214295,0.1494098112929999,14.863897936275023,-0.12961994308580504,-0.31071275773941465,-26.153316945867275,0.1,0.0,0.0,0.0
,,0.008399999999999996,-0.019401321808518394,0.15230671261295653,14.484506599783254,-0.1297319923239046,-0.3159334065815051,-26.103244210452335,0.1,0.0,0.0,0.0
,,0.008599999999999997,-0.019170229038193688,0.15512583946005945,14.095634235514801,-0.12981090929991795,-0.32116025306987717,-26.13423244185996,0.1,0.0,0.0,0.0
,,0.008799999999999997,-0.018898912801799575,0.15786463909202292,13.693998159817232,-0.12985589512261864,-0.32640742230149883,-26.23584615810795,0.1,0.0,0.0,0.0
,,0.008999999999999998,-0.018585802038676925,0.16052045886241695,13.279098851970232,-0.12987134245405013,-0.3316829537333066,-26.377657159040176,0.1,0.0,0.0,0.0
,,0.009199999999999998,-0.01823459234158664,0.16309106462765954,12.85302882621371,-0.12986403618075343,-0.3369878195047809,-26.524328857372375,0.1,0.0,0.0,0.0
,,0.009399999999999999,-0.017852376451294154,0.16557496566787894,12.419505201096502,-0.12984043212470264,-0.3423173881233926,-26.64784309305733,0.1,0.0,0.0,0.0
,,0.0096,-0.017447203348785238,0.16797149389176888,11.982641119449543,-0.12980481504573485,-0.347664186304929,-26.73399090768261,0.1,0.0,0.0,0.0
,,0.0098,-0.017025972877872497,0.17028067504484756,11.54590576539329,-0.1297586465043747,-0.3530207439467918,-26.78278820931375,0.1,0.0,0.0,0.0
,,0.01,-0.016593215861922122,0.172502982824687,11.111538899197585,-0.12970096377618007,-0.358381627419274,-26.804417362410543,0.1,0.0,0.0,0.0
,,0.0102,-0.016150884771501797,0.17463907728549777,10.680472304053177,-0.12962940868266987,-0.36374426944995863,-26.81321015342309,0.1,0.0,0.0,0.0
,,0.010400000000000001,-0.015698935571582612,0.17668960541651918,10.25264065510715,-0.12954139062268683,-0.3691086850455504,-26.82207797795866,0.1,0.0,0.0,0.0
,,0.010600000000000002,-0.015236300663915337,0.17865510102269308,9.827478030868873,-0.12943498700122147,-0.3744764804246855,-26.838976895674538,0.1,0.0,0.0,0.0
,,0.010800000000000002,-0.014761846094423676,0.18053598041808294,9.404396976949572,-0.12930937808965282,-0.37984966374023726,-26.865916577759627,0.1,0.0,0.0,0.0
,,0.011000000000000003,-0.01427502717545657,0.18233260248324257,8.983110325797274,-0.12916481557502696,-0.3852296816272996,-26.900089435311102,0.1,0.0,0.0,0.0
,,0.011200000000000003,-0.01377613212425826,0.1840453514298721,8.563744733147859,-0.1290022693597978,-0.39061691332853704,-26.93615850618701,0.1,0.0,0.0,0.0
,,0.011400000000000004,-0.013266163229863726,0.18567470628768537,8.146774289065304,-0.1288229561393225,-0.39601064471748654,-26.968656944746442,0.1,0.0,0.0,0.0
,,0.011600000000000004,-0.012746503766177848,0.1872212763668228,7.7328503956873895,-0.12862793175327453,-0.40140938829190387,-26.99371787208698,0.1,0.0,0.0,0.0
,,0.011800000000000005,-0.012218542753043394,0.1886857992305054,7.322614318413154,-0.1284178567855585,-0.4068113459448022,-27.009788264492055,0.1,0.0,0.0,0.0
,,0.012000000000000005,-0.011683392521613057,0.1900691110129395,6.9165589121708155,-0.12819295866981112,-0.4122148259198566,-27.01739987527197,0.1,0.0,0.0,0.0
,,0.012200000000000006,-0.011141765027492733,0.19137210519024966,6.514970886550595,-0.12795314476307218,-0.4176184951494599,-27.018346148016576,0.1,0.0,0.0,0.0
,,0.012400000000000007,-0.01059400293419307,0.1925956952062435,6.117950079969163,-0.1276981862875265,-0.4230214352150291,-27.014700327845755,0.1,0.0,0.0,0.0
,,0.012600000000000007,-0.010040213100306582,0.19374079091815832,5.725478559574089,-0.12742789387875705,-0.428423041904865,-27.008033449178985,0.1,0.0,0.0,0.0
,,0.012800000000000008,-0.00948043242899514,0.19480829176452036,5.337504231809873,-0.12714223128380314,-0.43382284642544217,-26.99902260288601,0.1,0.0,0.0,0.0
,,0.013000000000000008,-0.008914765844762106,0.19579909359427805,4.954009148788808,-0.12684134909894196,-0.4392203383999568,-26.987459872573208,0.1,0.0,0.0,0.0
,,0.013200000000000009,-0.00834346236098059,0.19671410281911375,4.5750461241788685,-0.12652555127165305,-0.4446148466840654,-26.972541420544772,0.1,0.0,0.0,0.0
,,0.013400000000000009,-0.007766924647638552,0.1975542512250295,4.2007420295789135,-0.12619522484911685,-0.4500054990911907,-26.953262035626615,0.1,0.0,0.0,0.0
,,0.01360000000000001,-0.00718566981761763,0.19832050664726003,3.8312771111524784,-0.1258507662450718,-0.4553912507063826,-26.92875807595958,0.1,0.0,0.0,0.0
,,0.01380000000000001,-0.006600269244981614,0.199013877533715,3.466854432275332,-0.12549252858822801,-0.4607709516200115,-26.898504568145096,0.1,0.0,0.0,0.0
,,0.01400000000000001,-0.0060112934435130536,0.19963541201293195,3.107672396084688,-0.1251208006750651,-0.466143420989181,-26.86234684584754,0.1,0.0,0.0,0.0
,,0.014200000000000011,-0.005419278433890857,0.20018619368123047,2.7539083414920316,-0.12473581476610825,-0.4715075021981069,-26.820406044628395,0.1,0.0,0.0,0.0
,,0.014400000000000012,-0.0048247180170837515,0.20066733671346182,2.40571516115634,-0.12433777200052527,-0.47686208752403675,-26.77292662964922,0.1,0.0,0.0,0.0
,,0.014600000000000012,-0.004228076528623528,0.20107998231871987,2.06322802629108,-0.12392687187304727,-0.48220611401615215,-26.7201324605777,0.1,0.0,0.0,0.0
,,0.014800000000000013,-0.003629811525736107,0.20142529748851273,1.7265758489643015,-0.12350333495750679,-0.487538541069175,-26.662135265114493,0.1,0.0,0.0,0.0
,,0.015000000000000013,-0.0030303956936338756,0.20170447591584673,1.395892136670036,-0.12306741348411739,-0.49285832293316817,-26.598909319965145,0.1,0.0,0.0,0.0
,,0.015200000000000014,-0.002430330640791649,0.20191874024734793,1.0713216575057432,-0.12261938992568709,-0.49816438705021143,-26.53032058521706,0.1,0.0,0.0,0.0
,,0.015400000000000014,-0.0018301500109408173,0.20206934459477952,0.7530217371577574,-0.12215956758690838,-0.5034556239362051,-26.456184429967948,0.1,0.0,0.0,0.0
,,0.015600000000000015,-0.0012304135274920922,0.20215757641179907,0.44115908509774104,-0.12168825858337065,-0.5087308888546606,-26.37632459227654,0.1,0.0,0.0,0.0
,,0.015800000000000015,-0.0006316960027630725,0.20218475725471843,0.1359042145963382,-0.12120577382429532,-0.5139890116228616,-26.29061384100505,0.1,0.0,0.0,0.0
,,0.016000000000000014,-3.457574104941824e-05,0.20215224238974033,-0.1625743248895714,-0.1207124175752518,-0.5192288093465149,-26.19898861826774,0.1,0.0,0.0,0.0
,,0.016200000000000013,0.0005603743853807321,0.20206141953140322,-0.4541142916854484,-0.120208486916898,-0.524449097487119,-26.101440703020288,0.1,0.0,0.0,0.0
,,0.016400000000000012,0.0011525917647357096,0.2019137071308784,-0.7385620026242962,-0.11969427473524041,-0.5296486965802024,-25.99799546541756,0.1,0.0,0.0,0.0
,,0.01660000000000001,0.0017415251035465037,0.20171055259270024,-1.015772690890826,-0.11917007414914399,-0.534826434126851,-25.88868773324296,0.1,0.0,0.0,0.0
,,0.01680000000000001,0.002326633144371999,0.20145343065083807,-1.2856097093105596,-0.11863618245190174,-0.5399811428722288,-25.773543726888697,0.1,0.0,0.0,0.0
,,0.017000000000000008,0.00290738277305162,0.20114384196090243,-1.5479434496788376,-0.11809290338694593,-0.5451116574698147,-25.652572987929396,0.1,0.0,0.0,0.0
,,0.017200000000000007,0.003483247887056308,0.20078331182969286,-1.802650656047794,-0.1175405474776077,-0.55021681142966,-25.525769799226204,0.1,0.0,0.0,0.0
,,0.017400000000000006,0.0040537096991797176,0.20037338893873696,-2.049614454779092,-0.11697943084746677,-0.5552954355650517,-25.393120676958265,0.1,0.0,0.0,0.0
